path,label,source,quality,food_category,defect_type,generator
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001940.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001940.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000139.jpg,1,modificate,,ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000139.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000299.jpg,1,modificate,,ds5__raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000299.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000593.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000593.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002119.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002119.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000234.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__burger_panino__000234.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001777.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_5__001777.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001549.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001549.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001249.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001249.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000336.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000336.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002425.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002425.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000668.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000668.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000305.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000305.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000024.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000024.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds5__raw_vale_id__originali__buono__patatine__000294.jpg,0,originali,ds5__raw_vale_id__originali__buono__patatine__000294.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001194.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__crudo__gpt_image_1_mini__001194.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001287.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001287.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001224.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001224.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__marcio__gpt_image_1_5__002549.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__marcio__gpt_image_1_5__002549.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000262.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__crudo__gpt_image_1_mini__000262.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds5__raw_vale_id__originali__buono__pizza__000302.jpg,0,originali,ds5__raw_vale_id__originali__buono__pizza__000302.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002140.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002140.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002008.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002008.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001826.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001826.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002093.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002093.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002109.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002109.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000852.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000852.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000885.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000885.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_mini__000869.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__sushi__marcio__gpt_image_1_mini__000869.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000055.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000055.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000391.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000391.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__dessert__000474.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__dessert__000474.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001986.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001986.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001962.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__marcio__gpt_image_1_5__001962.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001275.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001275.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001847.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__pasta__crudo__gpt_image_1_mini__001847.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__dessert__ammuffito__gpt_image_1_mini__001312.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__dessert__ammuffito__gpt_image_1_mini__001312.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001010.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001010.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_5__000881.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_5__000881.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__pasta__000643.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__pasta__000643.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001772.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001772.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001526.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001526.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__altro__marcio__gpt_image_1_mini__000412.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__altro__marcio__gpt_image_1_mini__000412.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__altro__000043.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__altro__000043.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000007.jpg,1,modificate,,ds5__raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000007.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000714.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000714.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds4__platsim_whatsapp_vale_id__originali__buono__riso_paella__000155.jpg,0,originali,ds4__platsim_whatsapp_vale_id__originali__buono__riso_paella__000155.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001611.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__001611.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds6__whatsapp_vale_id__originali__buono__sushi__000171.jpeg,0,originali,ds6__whatsapp_vale_id__originali__buono__sushi__000171.jpeg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000711.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000711.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__dessert__altro__gpt_image_1_mini__000383.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__dessert__altro__gpt_image_1_mini__000383.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_5__000855.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__carne__bruciato__gpt_image_1_5__000855.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000688.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000688.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000566.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000566.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000060.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000060.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000532.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__frutta_verdura__000532.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002296.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__002296.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds6__whatsapp_vale_id__modificate__altro__crudo__gpt_image_1_mini__000039.jpeg,1,modificate,,ds6__whatsapp_vale_id__modificate__altro__crudo__gpt_image_1_mini__000039.jpeg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002015.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002015.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__buono__pasta__000224.jpg,0,originali,ds3__platsim_raw_vale_id__originali__buono__pasta__000224.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__altro__000097.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__altro__000097.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000250.jpg,1,modificate,,ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000250.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__sushi__000931.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__sushi__000931.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds3__platsim_raw_vale_id__originali__buono__pizza__000306.jpg,0,originali,ds3__platsim_raw_vale_id__originali__buono__pizza__000306.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds6__whatsapp_vale_id__originali__buono__altro__000003.jpg,0,originali,ds6__whatsapp_vale_id__originali__buono__altro__000003.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001703.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001703.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_5__001709.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_5__001709.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000337.jpg,1,modificate,,ds5__raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000337.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds6__whatsapp_vale_id__originali__buono__dessert__000078.jpeg,0,originali,ds6__whatsapp_vale_id__originali__buono__dessert__000078.jpeg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000148.jpg,1,modificate,,ds5__raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000148.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds4__platsim_whatsapp_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000079.jpg,1,modificate,,ds4__platsim_whatsapp_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000079.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001138.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001138.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000594.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000594.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_mini__001718.jpg,1,modificate,,ds2__exp_3_augmented_v6.2_noK__modificate__insalata__insetti__gpt_image_1_mini__001718.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__buono__dessert__000464.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__buono__dessert__000464.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000359.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000359.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001806.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001806.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__002103.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__002103.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds5__raw_vale_id__originali__buono__pizza__000315.jpg,0,originali,ds5__raw_vale_id__originali__buono__pizza__000315.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/modificate/ds3__platsim_raw_vale_id__modificate__riso__paella__marcio__gpt_image_1_5__000822.jpg,1,modificate,,ds3__platsim_raw_vale_id__modificate__riso__paella__marcio__gpt_image_1_5__000822.jpg,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__000186.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__000186.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds1__platsim_ar_pico_banana_9gb-V__originali__root__001476.jpg,0,originali,ds1__platsim_ar_pico_banana_9gb-V__originali__root__001476.jpg,,,
/content/tmp_merged_datasets/merged_training_dataset/originali/ds2__exp_3_augmented_v6.2_noK__originali__cattivo__carne__bruciato__001088.jpg,0,originali,ds2__exp_3_augmented_v6.2_noK__originali__cattivo__carne__bruciato__001088.jpg,,,
